incident_id,customer_id,incident_type,incident_date,status
3b01e0cf-d164-4b85-8522-8bfa07d2e400,622848da-55cd-44ff-824c-79f2550e3b65,Phishing,2025-01-15 09:23:04,Investigating
059d5ebe-3ae1-448f-b7e8-b73056d20ccb,1cbe6089-5ec4-4c11-94bb-b3d7ca9c0a51,Unauthorized Transaction,2025-02-22 20:42:21,Investigating
3ed453e5-dac2-4eee-93b6-f86c2badf2ee,569a74f2-92a5-4ce0-8732-37d12ab7751f,Account Breach,2025-03-18 01:21:41,Investigating
0fb5d50e-dc8a-4741-969b-60658b4e776d,cb7a7daf-d6f8-406e-ad19-34e93294854d,Phishing,2025-02-10 22:38:30,Pending
78331e63-8e23-4a3c-9dd3-048d582626c3,046c4e81-e285-4bdd-a887-548c79680174,Phishing,2025-01-15 12:46:43,Pending
b06e428e-51c5-4039-ab5d-ad0aa76963e5,86facc41-7cd7-4730-b37c-40817cd005d2,Account Breach,2025-02-09 11:14:31,Investigating
4f1539db-af71-47f3-957e-31fe798be95b,613fede7-41fe-4756-8c45-88c4b372dcc8,Account Breach,2025-03-01 12:25:48,Investigating
31f77625-7079-4a85-ab01-d32a6f7601fb,12b22154-84d6-4517-ada2-dc941e11ece4,Account Breach,2025-03-19 23:16:46,Pending
e6041c5a-7f56-44a9-9d8b-1d71917e69a2,2a3aaf41-3082-49c9-ba0c-2a54ceebc718,Unauthorized Transaction,2025-03-19 00:55:24,Pending
7382fb7a-776c-4bf7-9b58-49c14e5c7abf,d9a1c5ff-d78a-4f49-b947-2d8747ab5cd0,Unauthorized Transaction,2025-02-01 16:10:22,Resolved
14c229e9-6e0c-4270-a832-4b033d410dc4,f1772054-f964-47fd-a74b-84c9411651f0,Account Breach,2025-01-28 03:30:33,Resolved
1a5b44f0-22d2-40e0-89b5-acdb895b3300,a1355aaa-64b7-4e0e-98d2-c4691ab5af02,Phishing,2025-02-04 08:01:17,Investigating
f8a98e54-9794-4068-9d49-eb5ab56b6b0d,250b3d8a-caf3-4674-ae6f-7d9bb9c895da,Unauthorized Transaction,2025-01-15 05:16:58,Pending
3b482cbc-a139-43e1-a914-804b5dbf1f81,8366325b-4355-43c8-a19a-0893a0825ddf,Phishing,2025-01-08 08:47:23,Investigating
8f7a86f7-c43f-4f2e-bf21-4e43390cbf62,bb66364f-2621-467c-8872-1146628e3e50,Account Breach,2025-01-26 18:53:21,Investigating
5a380623-91f2-4261-a6a3-017e526a1cb6,79aad79b-4da3-4cce-b4f4-132a4abc35ff,Unauthorized Transaction,2025-02-09 16:49:15,Investigating
37610e5c-e47b-43d0-88d6-31e5b2e7e72b,e337e240-5262-4bbe-83fc-8fad668b98ce,Account Breach,2025-01-10 11:08:16,Investigating
ee7815af-9ae2-4b67-a280-3a3a65c3e456,3fa785b2-705c-4a6b-8fa3-d2db28c67c67,Unauthorized Transaction,2025-01-23 11:06:58,Resolved
18224f7f-8c09-4d1a-9d7e-5dc9caeadccc,01171702-44d9-43ab-926c-9043e01121f5,Phishing,2025-01-09 20:24:53,Investigating
95a44042-9a01-422d-b1d8-4bee0c7a7ab7,62672f81-3842-4100-9e86-a00c8f5a7cc4,Account Breach,2025-02-06 22:15:30,Pending
e79a8187-8e60-4c73-bd40-a5a54b63dafa,4402d769-6b47-4277-99f7-5d5c2f2e1fe3,Phishing,2025-01-03 13:18:20,Resolved
b9afe63c-4386-4a7e-bd39-946ec098cc58,7e727754-1096-41da-a048-bbfbe52b29e3,Phishing,2025-01-14 10:29:08,Pending
3fe8f3a2-c2fe-44df-b634-9d34ee958866,77f8f48f-3693-4733-a71a-ca80eb50e4dc,Account Breach,2025-02-21 12:03:40,Pending
11904d18-1f30-4ff5-9b3d-607cf6348012,865e1c4b-1c51-4226-9aab-b6811cc96342,Phishing,2025-01-06 15:19:57,Investigating
8536d214-04d8-411d-ba5a-b0b21d6d7060,69cda014-5cdf-46fc-9123-553cc1fafbd1,Phishing,2025-01-20 19:09:51,Investigating
ebe33434-96bc-458b-b0be-d377167f9351,5937f6db-d960-45e0-afbb-b1c62c30919e,Phishing,2025-01-30 03:24:04,Investigating
9d59c3bc-8785-4ee9-8c09-0bef99df0693,7c583fad-91e3-45fb-9f22-d3938a1b1711,Account Breach,2025-03-21 10:38:38,Pending
e62d3701-da5b-467b-bfc9-27e347c7cb74,bc05fc8b-fced-46ac-a019-9f93b47748f7,Phishing,2025-02-12 19:12:28,Investigating
d4735929-07bc-4762-aa40-d4abdac836b9,2f61fa70-b9e2-476e-bc17-8215327e0658,Unauthorized Transaction,2025-01-08 18:34:55,Resolved
c1cd103b-f84d-4d9f-9a79-c7bb43c9722a,fff39102-34e2-4141-87e8-07d5572272ed,Unauthorized Transaction,2025-03-21 07:45:51,Investigating
4da8451a-ef5d-48b9-b389-1a2646630f69,6e10156e-ae77-4a14-b065-ddbbda30cee7,Unauthorized Transaction,2025-02-18 17:04:54,Pending
0401bd05-abe7-46f9-be8a-5478746d206c,623786bd-f04e-47f0-880e-93ceb87108fd,Unauthorized Transaction,2025-03-09 04:37:31,Resolved
8ed127d8-af9c-4123-928b-884f9a196794,329a0a90-af4a-498e-b639-3547dba3ea9c,Unauthorized Transaction,2025-03-05 12:35:59,Pending
9c178011-f188-40ca-b9ab-b37a5d2e9e01,002f178f-877e-4d81-9d58-2285a2b77605,Account Breach,2025-02-17 13:28:55,Pending
df90d685-1c20-4849-9530-6bc3f1ccc7ea,be1a9bed-326e-4354-b711-4a06cdebca6a,Account Breach,2025-02-08 23:40:15,Investigating
9c17bde4-082c-40f4-a83d-5259a5db8d05,f47453ef-1bf8-4f91-9841-43521c50fa84,Account Breach,2025-02-14 18:31:41,Pending
1ed85e3e-5eac-4a25-a97a-7242c855405b,3aab88cb-95f9-4eba-87c8-049771f6ac30,Unauthorized Transaction,2025-02-01 23:47:40,Pending
43ef8f48-11f6-4c5c-bc03-5e66ed90c8a3,706b889b-d062-44d1-b0bc-d20b61a9e50a,Unauthorized Transaction,2025-03-08 18:28:30,Investigating
8ab3d9e7-9b00-420d-9c3e-d884355ecfb8,6bf59da8-ab46-4d2c-9dde-69f87836b859,Phishing,2025-01-13 04:41:19,Resolved
1bbd49a2-4591-445c-98ea-34c1ab3b2198,9e228ec8-868b-4486-a025-dd25108e732f,Unauthorized Transaction,2025-02-06 00:01:15,Investigating
95efde1e-3457-44e2-8af7-115bab47f24d,27e65ebb-31c9-4d45-b127-59defe46a049,Unauthorized Transaction,2025-02-22 21:28:26,Investigating
4d395dc1-4b5c-4c48-883e-5b82f6fcc564,fd8da41a-1865-4f73-b0a4-357726f20186,Unauthorized Transaction,2025-01-17 04:18:54,Resolved
42b6a11f-62d6-4b31-ad67-8ad3ef0e24c2,b0d35e50-2876-44b8-9ee5-4a521ef14ccd,Account Breach,2025-02-04 01:22:45,Investigating
f59b5da2-d66f-4f3c-b5aa-181a68ada501,1f27304a-a2d6-4010-b75d-8f1e5f622d8f,Phishing,2025-03-06 00:10:15,Pending
8be3e42a-6c98-4d0a-935d-5a16ee47f286,9e3f3a4f-472a-43da-b6e5-75159e284818,Account Breach,2025-03-11 18:10:45,Resolved
ba400f6c-1a63-4569-b5cf-785b601e5c9b,e94eed28-7eb0-47cf-9742-dcbb998c99d5,Phishing,2025-01-01 19:43:56,Resolved
c1d2ac88-d66e-4495-a01b-aeaa7b7f1e24,a15db2ac-d0e2-4c9b-a938-5b2264ecc6f9,Account Breach,2025-01-27 04:11:15,Resolved
3277b156-905e-4451-8820-c0debd37f073,bc9627e2-1a9d-4b65-ae27-2bea5a457394,Account Breach,2025-03-06 21:16:10,Resolved
a2c61c69-c7f9-4426-9821-5fdccc0a28cc,227106c8-ba67-490b-99fb-5c78d0ee5bd1,Account Breach,2025-02-20 04:43:04,Resolved
b8587e2e-d578-4284-95db-f698c0921f5e,9cb1ad5b-6c3c-4cea-bbf5-6a99230bd208,Account Breach,2025-01-29 15:22:07,Pending
a9b1748e-7d34-4ebc-8920-456f998cddbd,2e98c455-744e-4252-9075-3dc00e1d6ee1,Phishing,2025-03-05 19:44:37,Pending
2aaedd47-66a0-4031-af14-0d20cdbbfe61,154a27f4-7fd3-44c8-93be-d4988a1f6292,Phishing,2025-01-21 08:21:02,Resolved
695a74cf-8408-43a7-ac62-22690025d4c2,3166eed5-1713-41e6-99ad-841ef882c3c0,Account Breach,2025-02-06 02:40:10,Investigating
7d431e96-542d-4607-a0c1-3a2cdad32034,d2b1c105-a981-46bc-afdb-5582e322cee0,Unauthorized Transaction,2025-02-04 01:54:58,Pending
23905408-380f-42bb-89a6-74309b52fabf,97a0de6f-b8da-40df-a934-5920842c9080,Phishing,2025-03-18 19:15:34,Resolved
c8b25848-9a41-4888-b398-4e6a9a5f3201,125068ad-1c92-4938-b9da-f05ba8f62a39,Account Breach,2025-03-02 11:24:17,Resolved
099650fa-08d1-42f0-8287-fa97e4c44828,ebf7e97a-87a3-492b-b364-c66b112fa771,Unauthorized Transaction,2025-03-04 17:34:47,Investigating
a89ba245-379b-4e85-ac3d-c705b22f326a,88528ce9-d3d2-4822-ab7d-c258771fbada,Unauthorized Transaction,2025-02-06 04:21:52,Pending
28be8bfc-3d28-4126-b08e-a9bce6901ddb,d002b5bc-820f-49bb-a49e-2ee1abb82e42,Account Breach,2025-03-03 17:43:02,Pending
26723b63-caa5-4f00-b54f-64ef341b206e,2d946a28-0285-4792-abcb-93e6cd5108d0,Phishing,2025-03-07 00:06:13,Investigating
7d21dee8-fbed-4207-8301-d4b78c612ab1,105ba0f2-93fb-43a6-b715-b7b6d15a18fc,Unauthorized Transaction,2025-02-15 02:46:47,Pending
fa575193-00c4-4e61-940e-507245b3dbb1,fb080e18-3b14-4d5e-b793-503b713f7fd0,Unauthorized Transaction,2025-02-01 19:41:13,Resolved
0edfc066-13ea-43c7-b5fd-3ef5a2ba5214,ffe7046a-4e23-4eab-8b84-ddc89e3acdaf,Phishing,2025-03-10 20:46:16,Investigating
a782b335-e927-4b20-ad0c-848174f8c7fc,b5f5f925-6adc-4ce0-8fff-0b5f4db05e9e,Account Breach,2025-01-30 06:06:38,Pending
e277807c-ff95-4ed6-8396-cecf1020495f,3b04088c-dad2-4a04-95f1-aa94e2fc530d,Unauthorized Transaction,2025-01-16 11:54:57,Investigating
274f359b-b335-4d57-808d-5181561e1662,4d4fc219-5a5e-4ed3-abf2-5e9d15636d11,Phishing,2025-02-03 23:29:44,Pending
7ea482c4-3b76-4d33-b55b-b4b07822ef7b,bb02c8b3-67ea-4a2d-8cd7-0895d76630cb,Phishing,2025-01-20 11:57:11,Investigating
42a1a9dd-93ce-4f44-9256-322dc812000d,bb666550-d563-4b19-b352-f779ae3380eb,Phishing,2025-01-21 20:37:30,Resolved
dfa0962b-d808-44f1-8d35-54b20ac836c1,cd456b31-5f9e-4d44-b54c-afa4e1d694e8,Phishing,2025-02-05 19:50:09,Pending
9e946981-9e20-41a1-abf9-1379afd5598c,79f02994-72ff-4733-8499-c08c34c97e46,Account Breach,2025-01-29 12:58:52,Pending
4e22e00c-b7e9-49d4-a1d0-061c3a19cefb,dbaa26a6-e5c9-4e07-b792-709170b52372,Phishing,2025-01-08 22:19:01,Resolved
802e4a4f-61e8-4d2a-8792-9d06dfbc3248,819155e6-fdc1-42ca-8970-55d48c583e7b,Unauthorized Transaction,2025-03-12 23:34:33,Resolved
2b2e4d75-ae70-4200-9cf8-575b60a4bfb2,7d0eae2f-1a8b-48cb-b0b5-dec9117c6cfa,Unauthorized Transaction,2025-02-11 02:35:55,Pending
5d19d8c1-17eb-4e71-a1a0-6860e4735511,88de4bb4-e9c4-4caf-9293-b635bd653a5b,Account Breach,2025-03-18 18:42:50,Investigating
ba885cde-fbfc-4730-a0c9-ecb7146d1e7c,05d10968-7652-444d-b60c-62148e38b4d7,Phishing,2025-03-13 17:07:04,Resolved
f44f2ac1-427a-42e8-a62e-97e185f3900f,464e94df-fea7-4787-b675-a2ba2e858097,Phishing,2025-01-23 01:41:49,Investigating
cbbe86bc-5aeb-4308-aab5-857fa81e934d,f17cfbc1-ff69-43c0-a126-f18e43ec62e4,Account Breach,2025-03-01 14:34:37,Investigating
29153e37-e2c6-423d-a3ec-b0155f642160,cfbb67d3-aab6-47ed-8931-9955bd7d73fc,Unauthorized Transaction,2025-01-18 22:31:19,Pending
152f6485-3b9b-455f-b0ce-0d30016ccf8e,856ec35b-6f26-41d0-ac8c-b8da3ceb01f4,Phishing,2025-03-14 02:32:28,Investigating
692dd160-5ec8-4301-9034-9cead556a304,927ee570-9081-4526-966c-4022f109650a,Account Breach,2025-02-03 19:06:12,Investigating
a40e860f-5f21-43c3-914a-8bcf3a87e527,72cbd3fd-158c-4331-8136-ea2d18f23953,Account Breach,2025-02-01 09:50:10,Resolved
115d6206-3b43-4b2e-83dd-d56722680763,9b6960ca-b874-4db5-9c07-e9ad96b48013,Account Breach,2025-02-10 11:05:22,Investigating
6dd0c264-df64-4018-9d27-b2a38724b85e,ed513dca-7995-4be3-8862-225e5e1fe15c,Account Breach,2025-01-27 08:29:53,Resolved
1d9ec1bc-b869-4ad2-a670-b8297b658832,66876403-0190-47f5-a4d0-c630c6c37dbd,Phishing,2025-02-19 12:25:38,Investigating
fee95b0c-c967-4279-8940-e75b39d945b5,0f3ccc80-4248-4a75-9948-e5f3d56ca214,Phishing,2025-02-15 15:44:46,Pending
8d2b3c07-b63e-4f8d-9e57-cb1fd37bbaf6,927ee570-9081-4526-966c-4022f109650a,Unauthorized Transaction,2025-01-09 14:44:22,Resolved
2dbc8cc0-140b-4473-b43d-e5650bad775f,1ff11afd-8ad8-4fb3-baa8-8e5e3e6b7c1c,Unauthorized Transaction,2025-03-02 02:21:13,Investigating
bdbec3fe-1ab9-4585-950c-ab63470401cb,206cae63-67f0-405b-9d45-b794ad975b1e,Phishing,2025-02-25 23:54:39,Pending
3fdc0662-3685-4956-8e65-c65a9e9fc334,e16b72b9-8f9b-4f07-b02b-0e2f693d46c4,Phishing,2025-03-16 15:20:23,Resolved
a59a4d65-3d41-4ed5-a5a7-0cdecf25a3b8,21402875-0efc-4e9c-996d-c1853e03ecb5,Phishing,2025-01-23 04:45:41,Investigating
8c699fa9-7142-4771-b743-823badd0c90c,09d0c533-c107-49e3-a786-d632daac48c3,Unauthorized Transaction,2025-03-21 03:57:18,Resolved
284ed63d-d095-4597-bacb-55c62693c680,e732ff04-39a8-4f14-889b-3a3754a98c0c,Unauthorized Transaction,2025-01-11 03:19:14,Investigating
48ffb0f5-033e-46f5-8975-3fba4687d00c,c6d6cebe-50c8-4f4b-b29e-879c296f7904,Unauthorized Transaction,2025-02-10 08:28:35,Pending
08350418-f2a8-4942-a109-65a5a0b371dd,1ae82fcd-fc6a-482b-9013-041bbd677662,Phishing,2025-02-01 04:16:09,Pending
6049b5d1-b2c8-478e-b4ab-a74b75b3a656,11cc69e7-490c-4d80-b5ba-d58fb8a78a8d,Account Breach,2025-02-05 00:20:06,Resolved
ccdbbf67-0e5e-46b2-81b1-5b5cbd48c77e,0b8092ea-5ecc-4b03-ade6-ebef28716d27,Unauthorized Transaction,2025-01-02 06:33:11,Pending
c46e8afe-160d-4de2-90bc-fb8fec6cb084,d51bcd2b-cd06-421b-85c2-6e7095fd95f3,Phishing,2025-02-27 00:40:07,Pending
6873c1f2-7fe5-4bef-96ca-6e1fea368bf5,0a83e2a4-1978-41e0-bdd4-8c14638c5567,Phishing,2025-02-24 09:06:41,Investigating
7a4e993d-2f85-4fc3-b8b4-26aaf8fe8930,dd460793-1c4d-4de8-b68d-66799e761f84,Account Breach,2025-03-01 01:11:32,Pending
0d428ce4-22f6-4dc7-973d-a2b1eb92cfc9,d574a666-ec47-4dd7-ae53-c3dc19157ed3,Phishing,2025-02-26 09:31:25,Resolved
606b0c46-f47a-42e8-b540-0b7dd670c4f5,08eb363e-5719-44fb-b449-ae6fdc7e0ab5,Unauthorized Transaction,2025-02-14 15:09:05,Investigating
ab3113d6-a251-447c-9b34-321f720d3866,017cab10-4f6b-4c76-9a16-1a3573096a20,Phishing,2025-02-26 19:42:22,Resolved
c7f23e50-deeb-4ad0-b844-27af8af95050,fff39102-34e2-4141-87e8-07d5572272ed,Account Breach,2025-03-02 10:58:42,Resolved
5b747d3d-8e96-4182-9b1d-6be0cd71328a,12106e2c-fd70-4288-868b-f21ef2ec4492,Unauthorized Transaction,2025-01-21 13:46:28,Investigating
ccd76db9-64e9-41e7-89d8-41c81d61f3d0,4a446e11-7c70-451d-8530-e58cb8b78f1c,Account Breach,2025-02-13 22:35:28,Pending
630d5ed6-9c8b-4fb5-ae83-6b9383bdc121,37921640-9076-4b4b-acd8-18c3f537deed,Account Breach,2025-02-10 15:39:38,Investigating
1a0ee1e2-8927-4f10-b55f-3687a6dc11fa,6ca61748-927f-4180-8500-f587be029cfd,Phishing,2025-01-18 11:22:09,Resolved
3a88da1b-8cd0-49e8-b535-2f9ee3780c98,aeebb703-0875-497f-9af7-bb699dc5ec92,Phishing,2025-01-22 17:42:18,Resolved
a5f2a4ce-9fae-4e52-8adc-ba97f3a9dc89,1df83c0b-e65c-4568-a6c1-73fca768fd66,Phishing,2025-03-07 19:00:04,Resolved
1cc88be5-860f-4067-bfa0-23798ea1c117,dbb0eb83-50b8-430e-94f8-fa66da819b8e,Account Breach,2025-02-21 07:03:21,Pending
56ccf76f-0245-4bcf-bb73-731ba6a7c0c1,cc55b8e7-da60-41f5-b9c7-c7974ed012a3,Phishing,2025-02-23 15:43:02,Pending
65e749c1-0038-4bb1-9c9b-5f174d4ccac7,3a6f9398-cf03-43bf-adf3-562d8c3de429,Phishing,2025-02-11 03:59:40,Investigating
a5e8bb89-504c-4055-a085-af6ebd828f0f,37cbf1f1-a4ab-4f65-8c03-ecb20dfc58d4,Unauthorized Transaction,2025-01-17 22:18:04,Resolved
c32bb7be-9714-4c33-bd0e-dd10e64354fc,46ff4fb1-68f6-46a6-a5a3-98929e2db2a6,Unauthorized Transaction,2025-02-16 07:56:49,Resolved
4834d102-10f9-4016-bd63-83107c88b64b,d6bc5c26-5ec3-4f78-aa5e-b82807d8e9be,Account Breach,2025-03-20 05:20:32,Investigating
0d2e96eb-d75f-4ac6-86d9-532266248564,1ae7536c-d7d2-42c9-a0d1-e42f82405418,Unauthorized Transaction,2025-01-10 10:32:19,Pending
81dadf68-b5b0-443f-a7d7-77a96ff1f990,3e9f5b00-9cb8-4a32-bcf1-50eac271e329,Account Breach,2025-02-21 16:59:46,Resolved
d7adfe94-aba2-400f-a0b8-c29ced6666d0,047444de-9f11-4098-b1f8-606c84c29b8d,Account Breach,2025-01-02 00:52:28,Pending
cd07291d-d975-47b3-b8fd-967d47ba8435,4eb5ebbb-b3ab-407e-8deb-9f15c612daf3,Phishing,2025-01-02 23:53:45,Investigating
a5e34d70-93bd-4855-80c7-63765cef457b,9e500462-31d6-4424-95c8-1e984b5bc744,Unauthorized Transaction,2025-02-25 21:50:08,Pending
2a2e7b6d-958c-4553-98ca-a849e9656e44,af1aec12-b3ff-4beb-9acd-358b728d1619,Phishing,2025-01-14 18:51:41,Pending
4518233f-8f1d-4408-a797-de26e2f46f89,418bdb42-54a8-44c8-928d-9427689d0924,Unauthorized Transaction,2025-02-21 05:47:44,Resolved
11730ef1-d03f-4e49-9c78-2a6e8d35012e,d71f9eab-ac42-4104-87bb-3c37b5a10946,Unauthorized Transaction,2025-03-10 10:12:08,Investigating
e6e22425-efab-46da-9e40-3129c051f79e,0721e09a-8ba3-4409-b7ca-e4a2b8036374,Unauthorized Transaction,2025-03-15 04:58:54,Resolved
b5a19827-969b-45ab-8d73-a2917e069a82,6f677935-ea5e-4cdd-847d-f39c6a1d4787,Account Breach,2025-02-02 14:53:09,Pending
64373153-dda7-429c-86c5-f0a5e226145b,de1e8477-401a-4eed-94e0-1ef0bf5833bf,Unauthorized Transaction,2025-01-02 05:25:42,Investigating
211119ad-8b41-4da7-8142-ac20da02576c,7b78b364-18a2-4ccb-8acb-bac97a1d318a,Unauthorized Transaction,2025-03-09 06:14:21,Investigating
ee96f468-5e05-472f-ac57-a90994f383f0,05311d57-5c33-4963-b895-6eda1d53255c,Unauthorized Transaction,2025-03-16 22:51:21,Resolved
6027eae3-e4cd-4f68-a745-a24bf4c4c49a,bffdd354-0aa3-4a68-91c9-aa0404c78da5,Unauthorized Transaction,2025-02-10 14:47:01,Investigating
3412d7f6-57cd-4c77-b4c9-1fbc010b1881,0e40a079-11aa-4bd2-9878-35879a4b2a3b,Account Breach,2025-01-31 23:06:17,Resolved
9bc67ca0-1a5b-4eb9-b54b-7cf67881d663,5734e486-37cb-473c-b8f2-93fd35315fab,Unauthorized Transaction,2025-01-24 04:11:17,Pending
03b3d6a9-7c34-4376-8de4-655cca2dc718,097bbdf4-7c68-4455-824c-7ca48c7a54f8,Account Breach,2025-03-01 15:38:41,Resolved
4cb8c6cf-db09-4d4f-9e31-52f46a1b4c85,ff590036-05f1-400c-91bc-58dd329bf6eb,Phishing,2025-02-02 15:15:28,Resolved
9a13a245-e908-4269-8c70-5b435a07d2f0,e67c5537-115d-4d67-b5d8-3cb4eb3d7999,Account Breach,2025-02-26 02:45:21,Resolved
1ed45517-06c4-49bf-a7e0-769736c258db,c8879db1-3f20-4009-8a55-94e37d87134f,Account Breach,2025-02-26 13:09:12,Pending
5d909231-a028-4ffd-9404-a3f70419a499,3c637bfb-9cab-435c-b330-16f0818e3102,Account Breach,2025-02-03 18:43:45,Resolved
46fa3c68-892f-4f67-8ab5-5086be009ab9,fdefabfc-d842-4c46-b867-7b32694f23fa,Account Breach,2025-03-12 11:02:50,Resolved
384a6c77-85ca-43af-98a6-1bf4c6f884de,c679e66d-2066-4f21-a088-8559f0e605e9,Phishing,2025-01-02 15:24:03,Resolved
20717434-fc7b-49e4-998a-c4dafb1f330b,250b3d8a-caf3-4674-ae6f-7d9bb9c895da,Unauthorized Transaction,2025-02-01 18:45:36,Resolved
d8ab5d02-cb48-43eb-85b3-f37dcd9f5238,0a267080-2f6c-4a09-bc03-e3a1040b1f4f,Unauthorized Transaction,2025-01-11 02:06:09,Pending
49c8c9cb-5ce7-40c1-ac7e-2af9c5474346,fbc0b03f-1098-487d-a8b5-b5f309188a26,Account Breach,2025-02-27 16:34:56,Resolved
ca893e11-3620-4d8e-9790-b285058c453f,c0a99db8-0010-4313-94fa-3e70bc79a7c7,Unauthorized Transaction,2025-03-20 02:03:46,Investigating
7da86223-048b-490d-b414-ed27a9eafda0,18adfd19-349e-416c-86e2-7cb2a058addb,Phishing,2025-01-02 07:41:46,Resolved
da631894-5357-40e0-9867-ca8d8d818c81,5802788a-af74-43b2-b0bc-d94346f5311b,Unauthorized Transaction,2025-02-06 12:37:18,Resolved
9885322e-5726-4393-8b5f-26428b2dc7b2,365d5322-4381-4ba5-923d-1a5a6a9173e4,Account Breach,2025-02-24 20:41:36,Pending
c63dfaa2-c70f-416e-8e68-427ec4dee238,64004d19-f503-4fdd-8048-874fb076fb74,Unauthorized Transaction,2025-01-24 05:47:30,Investigating
83c24389-b383-4f58-a728-edb06be62286,0f1cc279-8144-4015-8581-5016c7a599fb,Account Breach,2025-03-20 20:08:10,Pending
06e776f3-8b0a-4723-ac64-a31d2fa06d60,5a1a6d73-ed33-4d2c-8006-159ebc33a6a1,Account Breach,2025-01-18 18:02:18,Resolved
f7104942-b409-44f4-8d55-19db7e2b86e7,1acec664-828a-48a7-921b-b29d1281e150,Account Breach,2025-02-07 08:39:19,Pending
e7b8869f-00c4-4fff-8a7f-26197c2977b4,bc2be77c-ee87-4504-8063-f0433ef26d49,Account Breach,2025-01-31 14:19:28,Investigating
d7a97045-f711-41eb-8469-55beda5d948b,db041ffc-571a-43e0-8800-90c2dc215d2e,Unauthorized Transaction,2025-02-08 15:07:31,Pending
0ed7f00a-0d81-40dc-b407-835a5a8cc42e,3ea99a64-7285-4f40-a872-dbc0295b0cf3,Account Breach,2025-01-18 21:40:19,Pending
631dc046-46ea-4558-98fe-5b2e9e568d78,a279369d-9075-478d-a900-0dfedf6373af,Account Breach,2025-02-23 09:35:35,Pending
9cdff61f-27a3-44b7-bf0d-b6a4a2029cbe,658bb816-30b6-4c8d-bf59-96788dc49d76,Phishing,2025-03-17 20:28:01,Investigating
f9383f36-9679-4014-8726-9cfb0bde84f0,778503c3-e39e-4437-8a73-83b06f33832d,Unauthorized Transaction,2025-01-18 13:56:16,Pending
447f24c0-310e-4a4e-b117-64d4da27f36a,11632f2e-1cf5-4539-9713-cda336a060c1,Unauthorized Transaction,2025-01-20 17:57:47,Resolved
7414a269-0464-46d5-a95a-c082edfa6c81,4779044b-a464-4308-8257-227583e12b22,Phishing,2025-01-10 07:44:13,Investigating
01ef5fd6-dec7-42da-a992-8bcad706762b,e8026470-920e-4134-968d-26d9f77ed084,Phishing,2025-02-08 01:00:17,Resolved
4b4e99a4-4fcd-479e-8992-0345598a9a30,778b59af-339b-437a-a64c-afe0226cb275,Account Breach,2025-01-07 21:42:34,Pending
2e51a57a-90f9-4e35-959c-997d333a0f35,1f5ebaa5-8df9-4efd-96de-49796dd34034,Phishing,2025-03-07 23:06:36,Pending
8615fc85-b932-4d9b-be1f-d6bc8fac5e38,3f808351-8fd8-4f91-9b6b-e385b73216f6,Unauthorized Transaction,2025-02-22 18:22:24,Resolved
fec886ce-478f-46e5-9764-9a9069fa8dcd,162a3888-067d-4dfb-bf02-1683b419240a,Unauthorized Transaction,2025-02-08 15:49:20,Resolved
d8ed5f69-db60-43c1-bcd0-176704b0a593,e6c13943-4682-459a-959f-6b57cbafffed,Phishing,2025-02-12 21:06:23,Resolved
463406e1-b533-4b9f-b312-48a6e8ac622b,f5c5a9ea-3dc0-4361-9cc1-ed19cd9fa975,Unauthorized Transaction,2025-01-23 22:27:54,Resolved
43f7496f-d828-4001-a8ff-99848eb013a6,c7ff364d-33ed-467d-aff1-ae2e05e57bb5,Account Breach,2025-01-16 23:03:18,Pending
1b82acdd-79fe-41ba-a6b9-6cbc201babe7,fe4f3689-4364-4283-aa2a-19531794ab89,Unauthorized Transaction,2025-03-17 05:48:19,Investigating
88998961-fe6c-49b6-b017-32ecccdc48ba,9a20c2ea-fa54-4a40-b98c-a71b8562ca8b,Account Breach,2025-02-20 10:58:54,Resolved
60b990b2-6500-4a20-88a8-7e3e06887c59,cfb3eb4a-97e6-4eca-b1ca-609b95b7d721,Phishing,2025-02-22 18:57:40,Investigating
18a4b988-22f6-4352-8630-fcb9f8145fff,44a25950-8ba4-4d2d-9767-c991d8ef9619,Account Breach,2025-01-15 09:58:34,Investigating
4589cce5-c1f2-4845-aa8e-31584bb939d5,819155e6-fdc1-42ca-8970-55d48c583e7b,Phishing,2025-01-17 17:06:04,Pending
47b0e7f1-149d-44cb-8279-8fda722e9111,a0d42362-eb7b-49f7-b6e2-f077c9836fc5,Unauthorized Transaction,2025-01-24 17:24:20,Resolved
ad1e5ee4-b502-4649-9bf3-5224b52fbbe5,bd6cb7b6-43b5-424e-98a1-6f8a766c2883,Phishing,2025-03-19 16:59:29,Resolved
98d7ec92-0b9d-48f9-9dbf-aaa564d42c5d,dceb5f06-0da9-4674-8fb6-6e1efd28ed60,Unauthorized Transaction,2025-01-11 22:42:22,Resolved
794f3edb-2e6c-4601-9fd5-bc584f1c4edc,a103d461-511c-45ec-8a29-ee138985804e,Phishing,2025-01-17 00:04:56,Investigating
46220d2b-bcda-47e1-a811-003c04e5db74,c4339df6-2e74-46d2-be01-7887d933fc02,Unauthorized Transaction,2025-01-25 05:27:44,Resolved
c53b27d1-ff68-466e-951c-c0ddfc68b9f6,454edb23-f3fa-4f2c-a2e1-c13736aeb98d,Phishing,2025-03-16 14:38:23,Pending
